volunteer_id,status,city,state
23621,indisponivel,RIO DE JANEIRO,RJ
23725,indisponivel,BRASILIA,DF
15781,indisponivel,BETIM,MG
24246,indisponivel,IGUATU,CE
26495,indisponivel,BRASILIA,DF
24265,indisponivel,JUIZ DE FORA,MG
25236,indisponivel,ESPERA FELIZ,MG
26540,indisponivel,MACEIO,AL
26266,indisponivel,RIO DE JANEIRO,RJ
26425,indisponivel,SAO LUIS,MA
26450,indisponivel,CERES,GO
27138,indisponivel,AGUAS LINDAS DE GOIAS,GO
26895,indisponivel,VITORIA DA CONQUISTA,BA
27019,indisponivel,PARAGUACU PAULISTA,SP
27021,indisponivel,BARRO ALTO,BA
27081,indisponivel,UBERLANDIA,MG
27167,indisponivel,FORTALEZA,CE
27417,indisponivel,SANTO ANTONIO DE PADUA,RJ
27480,indisponivel,GOIANIA,GO
27608,indisponivel,FRANCA,SP
27836,indisponivel,IRECE,BA
27839,indisponivel,SALVADOR,BA
29594,indisponivel,SAO CAETANO DO SUL,SP
28964,indisponivel,CABO FRIO,RJ
29727,indisponivel,BRASILIA,DF
29628,indisponivel,PEDRO LEOPOLDO,MG
25340,indisponivel,JUIZ DE FORA,MG
25248,indisponivel,SAO PAULO,SP
27638,indisponivel,SAO PAULO,SP
29629,indisponivel,BELEM,PA
17507,indisponivel,CURITIBA,PR
16656,indisponivel,SANTOS,SP
28853,indisponivel,RESENDE,RJ
25130,indisponivel,MIRANDOPOLIS,SP
30521,indisponivel,SANTA ISABEL,SP
17411,indisponivel,FOZ DO IGUACU,PR
28674,indisponivel,MARINGA,PR
24990,indisponivel,COLOMBO,PR
24631,indisponivel,SAO JOSE DOS PINHAIS,PR
25498,indisponivel,SAO PAULO,SP
29195,indisponivel,APIUNA,SC
26883,indisponivel,JOAO PESSOA,PB
30524,indisponivel,MANAUS,AM
22718,indisponivel,SAO PAULO,SP
26927,indisponivel,VISCONDE DO RIO BRANCO,MG
30155,indisponivel,SAO PAULO,SP
24948,indisponivel,SAO JOSE DO RIO PRETO,SP
30526,indisponivel,SERRA,ES
29633,indisponivel,MAUA,SP
31014,indisponivel,EMBU-GUACU,SP
24686,indisponivel,SANTOS DUMONT,MG
31253,indisponivel,NOVO HAMBURGO,RS
25888,disponivel,BELEM,PA
29008,indisponivel,SAO PAULO,SP
29278,indisponivel,OURO BRANCO,MG
29234,indisponivel,ANANAS,TO
27062,indisponivel,SAO VICENTE,SP
27054,indisponivel,CURITIBA,PR
27277,indisponivel,SAO PAULO,SP
24884,indisponivel,LIMEIRA,SP
26455,indisponivel,BRASILIA,DF
26683,indisponivel,NOVA VENECIA,ES
25949,indisponivel,BARBACENA,MG
24287,indisponivel,INTERNACIONAL,INT
28718,indisponivel,BRASILIA,DF
27124,indisponivel,BELEM,PA
25226,indisponivel,ARAPOTI,PR
29402,indisponivel,ARACAJU,SE
18012,indisponivel,CURITIBA,PR
15631,indisponivel,ILHEUS,BA
25828,indisponivel,PONTA GROSSA,PR
24804,indisponivel,CURITIBA,PR
28732,indisponivel,CAMPINAS,SP
23630,indisponivel,CACHOEIRINHA,RS
27216,indisponivel,BETIM,MG
27212,indisponivel,JOAO PESSOA,PB
28742,indisponivel,BALNEARIO CAMBORIU,SC
27282,disponivel,FLORESTA,PE
27283,indisponivel,BELO HORIZONTE,MG
27274,indisponivel,CURITIBA,PR
26071,indisponivel,ARAXA,MG
27289,indisponivel,MACEIO,AL
29039,indisponivel,BARRA DO PIRAI,RJ
19379,indisponivel,CURITIBA,PR
20553,indisponivel,JUIZ DE FORA,MG
29042,indisponivel,SAO PAULO,SP
16364,indisponivel,BELO HORIZONTE,MG
28692,indisponivel,TERESOPOLIS,RJ
27514,indisponivel,NOVA LIMA,MG
27509,indisponivel,RECIFE,PE
27539,indisponivel,BRASILIA,DF
29365,indisponivel,DIVINOPOLIS,MG
15415,indisponivel,PORTO NACIONAL,TO
27574,indisponivel,BRASILIA DE MINAS,MG
27566,indisponivel,SAO PAULO,SP
22529,indisponivel,MATIPO,MG
27590,indisponivel,PORTO ALEGRE,RS
27606,indisponivel,FORTALEZA,CE
20842,indisponivel,PERDIGAO,MG
27336,indisponivel,RECIFE,PE
27585,indisponivel,ARACATI,CE
21421,indisponivel,SAO PAULO,SP
27630,indisponivel,DIVINOPOLIS,MG
28772,indisponivel,SAO CAETANO DO SUL,SP
27642,indisponivel,VITORIA,ES
26269,indisponivel,SAO JOSE DO RIO PARDO,SP
27672,indisponivel,CAMPO LIMPO PAULISTA,SP
27685,indisponivel,RIO DE JANEIRO,RJ
28879,indisponivel,SAO CAETANO DO SUL,SP
27693,disponivel,FORTALEZA,CE
25043,indisponivel,SAO PAULO,SP
28776,indisponivel,INHUMAS,GO
27694,indisponivel,BRASILIA,DF
27722,indisponivel,SANTA MARIA,RS
27730,indisponivel,BELO HORIZONTE,MG
27772,indisponivel,RECIFE,PE
27775,indisponivel,CAMPINAS,SP
27787,indisponivel,MACEIO,AL
27871,indisponivel,SAO PAULO,SP
28604,indisponivel,FORTALEZA,CE
27886,indisponivel,PONTA GROSSA,PR
27916,disponivel,BELEM,PA
27909,indisponivel,SAO PAULO,SP
27900,indisponivel,CAMPINAS,SP
27976,indisponivel,SAO PAULO,SP
27977,indisponivel,RECIFE,PE
26380,indisponivel,SAO PAULO,SP
27991,indisponivel,NATAL,RN
22560,indisponivel,PIRACICABA,SP
28113,indisponivel,SAO PAULO,SP
21604,indisponivel,FRANCISCO BELTRAO,PR
26277,indisponivel,CAMPINAS,SP
22239,indisponivel,SAO BERNARDO DO CAMPO,SP
26365,disponivel,PARAIPABA,CE
26519,indisponivel,JUIZ DE FORA,MG
26691,indisponivel,SAO CARLOS,SP
27388,indisponivel,SAO CAETANO DO SUL,SP
26089,indisponivel,PROPRIA,SE
23129,indisponivel,SAO PAULO,SP
26573,indisponivel,UBERLANDIA,MG
26105,indisponivel,BUERAREMA,BA
28814,indisponivel,BELO HORIZONTE,MG
27071,indisponivel,FORTALEZA,CE
28862,indisponivel,SAO GONCALO,RJ
27115,indisponivel,GOIANIA,GO
25740,indisponivel,SAO JOSE,SC
27186,indisponivel,PACATUBA,CE
27506,indisponivel,SANTAREM,PA
22825,indisponivel,CONTAGEM,MG
24234,indisponivel,BRASILIA,DF
27774,indisponivel,VOLTA REDONDA,RJ
27527,indisponivel,MANAUS,AM
27723,indisponivel,SAO BERNARDO DO CAMPO,SP
25621,indisponivel,NOVA VENECIA,ES
26319,indisponivel,SAO PAULO,SP
28797,indisponivel,JOINVILLE,SC
27975,indisponivel,IGARACU DO TIETE,SP
23629,indisponivel,IGARATINGA,MG
20189,indisponivel,SALVADOR,BA
27394,indisponivel,SANTOS,SP
15801,indisponivel,ARAGUARI,MG
25260,indisponivel,FORTALEZA,CE
22795,indisponivel,LONDRINA,PR
28832,indisponivel,SAO PAULO,SP
22514,indisponivel,VIDEIRA,SC
25493,indisponivel,ARMACAO DOS BUZIOS,RJ
27024,indisponivel,DIAMANTINA,MG
27727,indisponivel,TIBAU DO SUL,RN
28816,indisponivel,SAO PAULO,SP
18294,indisponivel,RIO DE JANEIRO,RJ
27586,indisponivel,PORTO ALEGRE,RS
28822,indisponivel,BOM SUCESSO,MG
25211,indisponivel,RIO DE JANEIRO,RJ
24795,indisponivel,PRAIA GRANDE,SP
28711,indisponivel,FORTALEZA,CE
25482,indisponivel,CARRANCAS,MG
25514,indisponivel,SOROCABA,SP
25522,indisponivel,GRAMADO,RS
25540,indisponivel,SALVADOR,BA
26764,disponivel,ARACAJU,SE
25328,indisponivel,VOLTA REDONDA,RJ
28837,indisponivel,SAO PAULO,SP
26441,indisponivel,BRASILIA,DF
26073,indisponivel,SAO PAULO,SP
29399,indisponivel,CAMPINA GRANDE,PB
24168,indisponivel,CORONEL FABRICIANO,MG
26438,indisponivel,MAIRIPORA,SP
25067,indisponivel,LONDRINA,PR
25524,indisponivel,BELO HORIZONTE,MG
27006,indisponivel,JUNDIAI,SP
19609,indisponivel,BARRA DO PIRAI,RJ
26932,indisponivel,PONTE NOVA,MG
27841,indisponivel,PONTA GROSSA,PR
27625,indisponivel,GOIANIA,GO
27851,indisponivel,CURITIBA,PR
21132,disponivel,SANTAREM,PA
22072,indisponivel,VITORIA,ES
15990,indisponivel,RIO DE JANEIRO,RJ
24885,disponivel,SALVADOR,BA
27159,indisponivel,VARGINHA,MG
16381,indisponivel,ITABUNA,BA
27972,indisponivel,UBERLANDIA,MG
27757,indisponivel,OSASCO,SP
28146,indisponivel,VILA VELHA,ES
27720,indisponivel,GOIANIA,GO
27623,indisponivel,RIO DE JANEIRO,RJ
17763,indisponivel,CURITIBA,PR
27993,indisponivel,BELO HORIZONTE,MG
27178,indisponivel,PORTO ALEGRE,RS
16601,indisponivel,PORTO ALEGRE,RS
24982,indisponivel,FLORIANOPOLIS,SC
15832,indisponivel,LONDRINA,PR
22637,indisponivel,LONDRINA,PR
23542,indisponivel,CURITIBA,PR
21272,indisponivel,SAO PAULO,SP
16785,indisponivel,SAO PAULO,SP
27705,indisponivel,CAJAZEIRAS,PB
27969,indisponivel,CURITIBA,PR
28078,indisponivel,SAO PAULO,SP
27778,indisponivel,CRICIUMA,SC
27286,indisponivel,FORTALEZA,CE
20317,indisponivel,BRASILIA,DF
27922,indisponivel,UBERLANDIA,MG
24182,indisponivel,FEIRA DE SANTANA,BA
27937,indisponivel,SAO GONCALO,RJ
29136,indisponivel,GUARULHOS,SP
17249,indisponivel,SAO PAULO,SP
17573,indisponivel,PORTO ALEGRE,RS
16198,indisponivel,JOAO MONLEVADE,MG
26800,indisponivel,VITORIA,ES
16336,indisponivel,SALVADOR,BA
17518,indisponivel,BRASILIA,DF
24681,indisponivel,INAJA,PR
24589,indisponivel,SAO PAULO,SP
29287,indisponivel,CURITIBA,PR
27342,indisponivel,BOA VISTA,RR
28241,indisponivel,SALVADOR,BA
15411,indisponivel,JOAO PESSOA,PB
30211,indisponivel,SAO PAULO,SP
22191,indisponivel,BRASILIA,DF
27838,indisponivel,GUARAPUAVA,PR
30216,indisponivel,ANCHIETA,ES
28264,indisponivel,FORTALEZA,CE
28170,indisponivel,DIVINOPOLIS,MG
28190,indisponivel,SAO PAULO,SP
28299,indisponivel,RIO DE JANEIRO,RJ
28298,indisponivel,SAO PAULO,SP
28293,indisponivel,RIO DE JANEIRO,RJ
28280,indisponivel,JOAO PESSOA,PB
28200,indisponivel,PAULINIA,SP
19393,indisponivel,RIO GRANDE,RS
28317,indisponivel,NOVA IGUACU,RJ
24127,indisponivel,CASCAVEL,PR
28224,indisponivel,BRASILIA,DF
25915,indisponivel,RIO DE JANEIRO,RJ
18523,indisponivel,SAO PAULO,SP
22302,indisponivel,SANTO ANDRE,SP
28261,indisponivel,RIO DE JANEIRO,RJ
14964,indisponivel,BELO HORIZONTE,MG
25822,indisponivel,SAO PAULO,SP
17572,indisponivel,SALVADOR,BA
21587,indisponivel,BELO HORIZONTE,MG
24094,indisponivel,RECIFE,PE
18839,indisponivel,MOGI DAS CRUZES,SP
24957,indisponivel,RIO DO SUL,SC
26084,indisponivel,GUARULHOS,SP
26917,indisponivel,SALVADOR,BA
28393,indisponivel,TRES DE MAIO,RS
17272,indisponivel,FREDERICO WESTPHALEN,RS
28355,indisponivel,NITEROI,RJ
28356,indisponivel,RIO DE JANEIRO,RJ
18286,indisponivel,SAO PAULO,SP
16954,indisponivel,RIO DE JANEIRO,RJ
28415,indisponivel,BALNEARIO CAMBORIU,SC
29147,indisponivel,RIO DE JANEIRO,RJ
23698,indisponivel,FLORIANOPOLIS,SC
29084,indisponivel,DOURADOS,MS
27686,indisponivel,BARUERI,SP
21294,indisponivel,BRASILIA,DF
26280,indisponivel,RIO DE JANEIRO,RJ
27912,indisponivel,MARECHAL CANDIDO RONDON,PR
27597,indisponivel,RIO DE JANEIRO,RJ
26114,indisponivel,MONTANHA,ES
22538,indisponivel,CONCHAL,SP
25195,indisponivel,SAO PAULO,SP
17113,indisponivel,LORENA,SP
18076,indisponivel,MATAO,SP
28469,indisponivel,IMPERATRIZ,MA
28003,indisponivel,SAO PAULO,SP
27309,indisponivel,SALVADOR,BA
26749,indisponivel,SAO CAETANO DO SUL,SP
28471,indisponivel,CURITIBA,PR
28460,indisponivel,SAO PAULO,SP
27549,indisponivel,CAMPO MOURAO,PR
28912,indisponivel,SANTA CRUZ CABRALIA,BA
28481,disponivel,PETROLINA,PE
24383,indisponivel,VILA VELHA,ES
26197,indisponivel,SAO PAULO,SP
27079,indisponivel,BIGUACU,SC
28976,indisponivel,SAO PAULO,SP
28638,indisponivel,SALTO DE PIRAPORA,SP
21959,indisponivel,VITORIA,ES
30263,indisponivel,CAMPO LIMPO PAULISTA,SP
29161,indisponivel,BATATAIS,SP
28101,indisponivel,SALVADOR,BA
30271,indisponivel,PAULISTA,PE
28932,indisponivel,EUSEBIO,CE
22909,indisponivel,TUPACIGUARA,MG
28495,indisponivel,CURITIBA,PR
28629,indisponivel,FORTALEZA,CE
17465,indisponivel,MACEIO,AL
25855,indisponivel,RIBEIRAO DAS NEVES,MG
29693,indisponivel,NATAL,RN
28946,indisponivel,BOM DESPACHO,MG
16355,indisponivel,SALVADOR,BA
26144,indisponivel,SAO JOAO DE MERITI,RJ
15623,indisponivel,SAO JOAO BATISTA,SC
18040,indisponivel,RIO DE JANEIRO,RJ
28167,indisponivel,CAMACARI,BA
18056,indisponivel,BRASILIA,DF
25998,indisponivel,RECIFE,PE
28178,indisponivel,BELO HORIZONTE,MG
29630,indisponivel,RIBEIRAO PRETO,SP
28186,indisponivel,RECIFE,PE
28911,indisponivel,BRASILIA,DF
30261,indisponivel,MAUA,SP
22508,indisponivel,PORTO ALEGRE,RS
23615,indisponivel,SANTOS,SP
28974,indisponivel,RECIFE,PE
24752,indisponivel,SAO LUIS,MA
23069,indisponivel,RIO DE JANEIRO,RJ
29694,indisponivel,BELO HORIZONTE,MG
29464,indisponivel,SANTO ANDRE,SP
16187,indisponivel,CAMETA,PA
23435,indisponivel,SAO CAETANO DO SUL,SP
24564,indisponivel,NITEROI,RJ
28918,indisponivel,CAJAMAR,SP
26321,indisponivel,SAO PAULO,SP
16077,indisponivel,JABOATAO DOS GUARARAPES,PE
18932,indisponivel,SAO PAULO,SP
20639,indisponivel,SAO PAULO,SP
25108,indisponivel,SAO PAULO,SP
27464,indisponivel,FORTALEZA,CE
26568,indisponivel,OSASCO,SP
28945,indisponivel,RIO DE JANEIRO,RJ
25208,indisponivel,ITATIBA,SP
27120,indisponivel,SAO JOSE DOS CAMPOS,SP
25150,indisponivel,MONTES CLAROS,MG
15583,indisponivel,VINHEDO,not_found
23677,indisponivel,BELEM,PA
29301,indisponivel,RIO DE JANEIRO,RJ
27511,indisponivel,MANAUS,AM
23803,indisponivel,SAO PAULO,SP
26813,indisponivel,FLORIANOPOLIS,SC
28921,indisponivel,COTIA,SP
23815,indisponivel,GOIANIA,GO
21639,indisponivel,JOAO PESSOA,PB
27570,indisponivel,ABREU E LIMA,PE
28575,indisponivel,RIBEIRAO PIRES,SP
16057,indisponivel,BUGRE,MG
16266,indisponivel,CONSELHEIRO LAFAIETE,MG
14918,indisponivel,FEIRA DE SANTANA,BA
14178,indisponivel,RIO DE JANEIRO,RJ
22989,indisponivel,CAJAMAR,SP
24722,indisponivel,DIVINOPOLIS,MG
15804,indisponivel,GOIANIA,GO
22319,indisponivel,BELO HORIZONTE,MG
17996,indisponivel,MOCOCA,SP
24895,indisponivel,NITEROI,RJ
26937,indisponivel,VERA CRUZ DO OESTE,PR
20865,indisponivel,CURITIBA,PR
27229,indisponivel,NOVA FRIBURGO,RJ
18770,indisponivel,SAO LUIS,MA
24791,indisponivel,RIO DE JANEIRO,RJ
25112,indisponivel,GUAIBA,RS
24701,indisponivel,SAO BERNARDO DO CAMPO,SP
25678,indisponivel,MATINHOS,PR
24261,indisponivel,SAO JOSE DO RIO PRETO,SP
19173,indisponivel,FLORIANOPOLIS,SC
26055,indisponivel,GOIANIA,GO
25676,indisponivel,BEBEDOURO,SP
16107,indisponivel,SAO PAULO,SP
15746,indisponivel,SAO PAULO,SP
15850,indisponivel,SAO PAULO,SP
24740,indisponivel,VITORIA,ES
16106,indisponivel,ALVORADA,RS
16635,indisponivel,RIO DE JANEIRO,RJ
17666,indisponivel,CURITIBA,PR
17139,indisponivel,BELO HORIZONTE,MG
15828,indisponivel,CANOAS,RS
27195,indisponivel,TEIXEIRA DE FREITAS,BA
27668,indisponivel,GOIANIA,GO
17395,indisponivel,FEIRA DE SANTANA,BA
26180,indisponivel,SAO BERNARDO DO CAMPO,SP
17571,indisponivel,BRASILIA,DF
16371,indisponivel,SOROCABA,SP
21183,indisponivel,PORTO ALEGRE,RS
16535,indisponivel,BELO HORIZONTE,MG
16545,indisponivel,ESMERALDAS,MG
25705,indisponivel,JUIZ DE FORA,MG
25052,indisponivel,FLORIANOPOLIS,SC
27143,indisponivel,SANTAREM,PA
16703,indisponivel,OSASCO,SP
16702,indisponivel,GOVERNADOR VALADARES,MG
16741,indisponivel,ITAJAI,SC
16742,indisponivel,BRASILIA,DF
16890,indisponivel,SAO PAULO ,SP
16906,indisponivel,SAO PAULO,SP
28518,indisponivel,RIBEIRAO PRETO,SP
17028,indisponivel,PORTO ALEGRE,RS
17105,indisponivel,SANTA MARIA,RS
24633,indisponivel,CONTAGEM,MG
15724,indisponivel,BELO HORIZONTE,MG
16067,indisponivel,JUNDIAI,SP
15945,indisponivel,SAO PAULO,SP
28457,indisponivel,SAO PAULO,SP
17155,indisponivel,NOVA LIMA,MG
28938,indisponivel,IGARASSU,PE
20973,indisponivel,RIO DE JANEIRO,RJ
22644,indisponivel,SAO PAULO,SP
22747,indisponivel,RECIFE,PE
26875,indisponivel,ITAPORANGA,SP
25891,indisponivel,RIO DE JANEIRO,RJ
17287,indisponivel,ITAPOA,SC
26351,indisponivel,BOM JESUS DA LAPA,BA
17292,indisponivel,SALVADOR,BA
17293,indisponivel,SAO JOAO DE MERITI,RJ
26118,indisponivel,CURITIBA,PR
25164,indisponivel,FLORIANOPOLIS,SC
20855,indisponivel,RIO GRANDE,RS
15102,indisponivel,BELO HORIZONTE,MG
17454,indisponivel,CURITIBA,PR
17463,indisponivel,SAO MANUEL,SP
29174,indisponivel,CURVELO,MG
17486,indisponivel,VIANOPOLIS,GO
16738,indisponivel,SAO PAULO,SP
16330,indisponivel,TUBARAO,SC
16676,indisponivel,SALVADOR,BA
24841,indisponivel,SAO PAULO,SP
18848,indisponivel,RIO DE JANEIRO,RJ
18872,indisponivel,RIO DE JANEIRO,RJ
18884,indisponivel,CAMPINAS,SP
18894,indisponivel,SAO GONCALO ,RJ
21818,indisponivel,CURITIBA,PR
18900,indisponivel,MANAUS,AM
18913,indisponivel,FORTALEZA,CE
17495,indisponivel,SAO PAULO,SP
18972,indisponivel,PALMEIRAS,BA
20606,indisponivel,CURITIBA,PR
25647,indisponivel,CURITIBA,PR
19026,indisponivel,NOVO HAMBURGO,RS
19088,indisponivel,SAO JOSE DOS CAMPOS,SP
18199,indisponivel,SANTOS,SP
27626,indisponivel,IMBITUBA,SC
25083,indisponivel,JACOBINA,BA
18127,indisponivel,SALVADOR,BA
24721,indisponivel,OSASCO,SP
26079,indisponivel,JUAZEIRO,BA
19585,indisponivel,JANUARIA,MG
27246,indisponivel,SAO PAULO,SP
25556,indisponivel,BATATAIS,SP
18182,indisponivel,PRAIA GRANDE ,SP
17275,indisponivel,BRASILIA,DF
20350,indisponivel,SAO PAULO,SP
19714,indisponivel,SABARA,MG
15127,indisponivel,HORTOLANDIA,SP
17325,indisponivel,JARAGUA DO SUL,SC
18787,indisponivel,SAO PAULO,SP
23296,indisponivel,BRASILIA,DF
19781,indisponivel,MACEIO,AL
24538,indisponivel,SAO CARLOS,SP
18736,indisponivel,FORTALEZA ,CE
19807,indisponivel,VOTORANTIM,SP
19803,indisponivel,BELO HORIZONTE,MG
15590,indisponivel,SAO PAULO,SP
20624,indisponivel,SAO PAULO ,SP
17494,indisponivel,RIO DE JANEIRO,RJ
26012,indisponivel,BRASILIA,DF
25051,indisponivel,CAMPINAS,SP
15571,indisponivel,NITEROI,RJ
20080,indisponivel,SAO CAETANO DO SUL ,SP
25877,indisponivel,SAO PAULO,SP
15119,indisponivel,SALVADOR,BA
22849,indisponivel,BELEM ,PA
26011,indisponivel,RIO DE JANEIRO,RJ
20002,indisponivel,SAO PAULO,SP
23166,indisponivel,SP,SP
20220,indisponivel,CURITIBA,PR
15899,indisponivel,LENCOIS PAULISTA,SP
25467,indisponivel,SAO PAULO,SP
20188,indisponivel,MARACAS,BA
20219,indisponivel,PAULISTA,PE
20271,indisponivel,PIRITUBA,SP
25258,indisponivel,SAO JOSE DO RIO PRETO,SP
20370,indisponivel,SAO PAULO,SP
22848,indisponivel,BLUMENAU,SC
20541,indisponivel,MARINGA,PR
20543,indisponivel,ITAQUAQUECETUBA,SP
20563,indisponivel,SERRA,ES
20597,indisponivel,SAO PAULO,SP
20586,indisponivel,LAGARTO,SE
22325,indisponivel,ITAQUAQUECETUBA,SP
20596,indisponivel,MULUNGU DO MORRO,BA
20570,indisponivel,MACEIO,AL
20632,indisponivel,CURITIBA,PR
20633,indisponivel,SAO PAULO,SP
20611,indisponivel,REGISTRO,SP
20617,indisponivel,NITEROI,RJ
24735,indisponivel,RIO DE JANEIRO,RJ
20646,indisponivel,SAO PAULO,SP
27682,indisponivel,RIO DE JANEIRO,RJ
20649,indisponivel,FORTALEZA,CE
15576,indisponivel,PORTO ALEGRE,RS
20680,indisponivel,RIO DE JANEIRO,RJ
15556,indisponivel,SAO JOSE DOS PINHAIS,PR
20697,indisponivel,BELO HORIZONTE,MG
20687,indisponivel,SAO JOSE DE RIBAMAR,MA
18176,indisponivel,PORTO ALEGRE,RS
26085,indisponivel,SUZANO,SP
20710,indisponivel,GUARULHOS,SP
20707,indisponivel,SAO PAULO,SP
18205,indisponivel,SAO PAULO,SP
16072,indisponivel,CARLOS BARBOSA,RS
18206,indisponivel,INDAIATUBA,SP
20782,indisponivel,BRASILIA,DF
20784,indisponivel,RIBEIRAO PRETO,SP
20793,indisponivel,RIO DE JANEIRO,RJ
20815,indisponivel,SAO PAULO,SP
20859,indisponivel,PORTO ALEGRE,RS
20917,indisponivel,GAROPABA,SC
20936,indisponivel,DIADEMA,SP
20984,indisponivel,SAO PAULO,SP
25880,indisponivel,SOROCABA,SP
27729,indisponivel,ATIBAIA,SP
24997,indisponivel,BETIM,MG
27457,indisponivel,VILA VELHA,ES
26156,indisponivel,CANOAS,RS
21277,indisponivel,MUNIZ FREIRE,ES
21311,indisponivel,JOINVILLE,SC
27617,indisponivel,RIO DE JANEIRO,RJ
21390,indisponivel,GUARULHOS,SP
26710,indisponivel,VITORIA,ES
16581,indisponivel,LONDRINA,PR
21460,indisponivel,SAO PAULO,SP
27563,indisponivel,NOVA IGUACU,RJ
21483,indisponivel,POUSO ALEGRE,MG
21482,indisponivel,RIO DE JANEIRO,RJ
21582,indisponivel,FLORIANOPOLIS,SC
20771,indisponivel,RIO DE JANEIRO,RJ
20974,indisponivel,SAO PAULO,SP
14896,indisponivel,SERRA,ES
24714,indisponivel,RIO GRANDE,RS
15091,indisponivel,GUARAPUAVA,PR
15092,indisponivel,PORTO ALEGRE,RS
15095,indisponivel,SANTA MARIA,RS
15098,indisponivel,ALEGRETE,RS
15116,indisponivel,BELO HORIZONTE,MG
16081,indisponivel,VARRE-SAI,RJ
25267,indisponivel,FORTALEZA,CE
15124,indisponivel,RIO DE JANEIRO,RJ
15126,indisponivel,GOIANIA ,GO
17250,disponivel,BOA VISTA,RR
20441,disponivel,BELEM,PA
25544,disponivel,TERESINA,PI
15618,disponivel,PELOTAS,RS
18533,disponivel,ITACURUBA,PE
15754,disponivel,MANAUS,AM
16728,disponivel,ACAJUTIBA,BA
28651,disponivel,MANAUS,AM
15739,disponivel,JUAZEIRO DO NORTE,CE
16061,disponivel,SALVADOR,BA
15632,disponivel,RIO BRANCO,AC
28526,disponivel,MACEIO,AL
18453,disponivel,SAO LUIS,MA
21273,disponivel,MANAUS,AM
19029,disponivel,BELO JARDIM,PE
28597,disponivel,RESENDE,RJ
24575,disponivel,LAURO DE FREITAS,BA
24819,disponivel,FEIRA DE SANTANA,BA
25254,disponivel,FORTALEZA,CE
29032,disponivel,FLORIANO,PI
22996,disponivel,SANTIAGO,RS
23157,disponivel,VICOSA DO CEARA,CE
26545,disponivel,RIO GRANDE,RS
26654,disponivel,FORTALEZA,CE
27361,disponivel,MORADA NOVA,CE
24840,disponivel,IGUATU,CE
24905,disponivel,RIO GRANDE,RS
25169,disponivel,GURUPI,TO
19278,disponivel,PORTO VELHO,RO
25371,disponivel,RECIFE,PE
30296,disponivel,FOZ DO IGUACU,PR
18470,disponivel,FORTALEZA,CE
28873,disponivel,PENTECOSTE,CE
27483,disponivel,RIO BRANCO,AC
28060,disponivel,TERESINA,PI
27925,disponivel,FORTALEZA,CE
24615,disponivel,MANAUS,AM
27046,disponivel,SALVADOR,BA
17117,disponivel,CARUARU,PE
24439,disponivel,PEREIRO,CE
28500,disponivel,BARREIRINHAS,MA
28472,disponivel,CORACAO DE MARIA,BA
24355,disponivel,MANAUS,AM
17035,disponivel,SANTA CRUZ DO CAPIBARIBE,PE
28916,disponivel,CAXIAS,MA
15807,disponivel,CORUMBA,MS
26245,disponivel,AUGUSTINOPOLIS,TO
27033,indisponivel,RIO DE JANEIRO,RJ
28116,indisponivel,JACAREI,SP
23946,indisponivel,RIO DE JANEIRO,RJ
15162,indisponivel,RECIFE,PE
28124,indisponivel,CAXIAS DO SUL,RS
28128,indisponivel,VASSOURAS,RJ
15163,indisponivel,MANAUS,AM
28127,indisponivel,SAO PAULO,SP
15165,indisponivel,DIVINOPOLIS,MG
15166,indisponivel,SALVADOR,BA
28133,indisponivel,NATAL,RN
15167,indisponivel,RECIFE,PE
18024,indisponivel,SANTO ANDRE,SP
28132,indisponivel,PRAIA GRANDE,SP
28210,indisponivel,CANAVIEIRAS,BA
28134,indisponivel,TERESINA,PI
28130,indisponivel,SAO PAULO,SP
28125,indisponivel,SALVADOR,BA
24626,indisponivel,SAO PAULO,SP
28126,indisponivel,SAO PAULO,SP
28107,indisponivel,SALVADOR,BA
15168,indisponivel,JAGUARIBE,CE
15170,indisponivel,SAO LUIS,MA
15171,indisponivel,JABOATAO DOS GUARARAPES,PE
15172,indisponivel,BRASILIA,DF
15173,indisponivel,RECIFE,PE
15174,indisponivel,RECIFE,PE
15175,indisponivel,GOVERNADOR VALADARES,MG
15176,indisponivel,BRASILIA,DF
28117,indisponivel,UBERABA,MG
28487,indisponivel,BRASILIA,DF
15177,indisponivel,SALVADOR,BA
15178,indisponivel,SANTAREM,PA
28136,indisponivel,RIO DE JANEIRO,RJ
15179,indisponivel,TABULEIRO DO NORTE,CE
22198,indisponivel,MACAPA,AP
15180,indisponivel,LUIS EDUARDO MAGALHAES,BA
15181,indisponivel,FORMOSO DO ARAGUAIA,TO
28139,indisponivel,RIO DE JANEIRO,RJ
15184,indisponivel,FLORANIA,RN
29157,indisponivel,INDAIATUBA,SP
28135,indisponivel,SAO PAULO,SP
15185,indisponivel,SAO LUIS,MA
28138,indisponivel,CAMPINAS,SP
28083,indisponivel,GUARULHOS,SP
15186,indisponivel,FORTALEZA,CE
28108,indisponivel,RECIFE,PE
28118,indisponivel,SAO PAULO,SP
15187,indisponivel,ANAPOLIS,GO
25346,indisponivel,CURITIBA,PR
28119,indisponivel,SALVADOR,BA
15193,indisponivel,FORTALEZA,CE
15194,indisponivel,BELEM,PA
15199,indisponivel,JUAZEIRO DO NORTE,CE
28608,indisponivel,NITEROI,RJ
15200,indisponivel,MANAUS,AM
15217,indisponivel,SALVADOR,BA
