msr_id,city,state
26164947055380,VALPARAISO DE GOIAS,GO
377360300851,SAO BERNARDO DO CAMPO,SP
410105092291,SAO PAULO,SP
411002139672,SAO BERNARDO DO CAMPO,SP
13781116362644,SAO VICENTE,SP
26793828165140,DUQUE DE CAXIAS,RJ
377742408092,BRASILIA,DF
404231512971,OSASCO,SP
25452698709908,RIO DE JANEIRO,RJ
16752352206612,MACAPA,AP
411351118112,VITORIA,ES
377401786471,JABOATAO DOS GUARARAPES,PE
1901921127867,MARILENA,PR
13762741251220,NITEROI,RJ
18124346690452,CAMPINAS,SP
378611937551,SAO JOAO DE MERITI,RJ
401469408971,BELEM,PA
418884812952,NOVA IGUACU,RJ
410359024511,ARINOS,MG
23890446046356,VITORIA,ES
378565429632,SAO PAULO,SP
377353667391,SAO GONCALO,RJ
25511327159316,SAO PAULO,SP
1904719355807,SAO PAULO,SP
10078188824212,BRASILIA,DF
377363760311,FRANCISCO MORATO,SP
388452034611,BELO HORIZONTE,MG
421696404812,SAO VICENTE,SP
22601509527828,DONA INES,PB
1903394284367,SAO PAULO,SP
420488370771,RIO DE JANEIRO,RJ
415457974452,SAO PAULO,SP
422185776531,SAO BERNARDO DO CAMPO,SP
412540800311,RIO DE JANEIRO,RJ
377301491052,CARAPICUIBA,SP
379880337852,RIBEIRAO PRETO,SP
7313315268116,SAO PAULO,SP
26473859362964,GOIANIA,GO
409340934651,SAO PAULO,SP
421774562432,RIO DE JANEIRO,RJ
378690624372,SAO PAULO,SP
423407589952,PAULINIA,SP
418693853371,SANTA MARIA,RS
422655799212,RIO DE JANEIRO,RJ
377363881691,SUMARE,SP
378915645272,SAO PAULO ,SP
422398365072,CIDREIRA,RS
412752539191,MONTANHA,ES
14822610021908,SAO PAULO,SP
14866558168596,ATIBAIA,SP
25925529226388,RIO DE JANEIRO,RJ
17294971323028,SANTO ANDRE,SP
14765437781012,SAO JOSE DE RIBAMAR,MA
13623158836884,SAO PAULO,SP
14833350859540,HORTOLANDIA,SP
25561266759444,BRASILIA,DF
412805302731,VESPASIANO,MG
1902871330327,FRANCISCO MORATO,SP
26214498635540,PORTO ALEGRE,RS
25999228302356,OURO FINO,MG
1905722696027,VALENCA,BA
420461889871,SAO PAULO,SP
410886679652,IBIRITE,MG
1900527666907,MAUA,SP
377297008012,SAO PAULO,SP
421772947612,VILA VELHA,ES
25964843485460,SAO PAULO,SP
418280380751,RIO DE JANEIRO,RJ
27801258600084,SUMARE,SP
5182893673492,JOAO PESSOA,PB
377297051092,SAO PAULO,SP
377290206232,CURITIBA,PR
391149355512,NOVA IGUACU,RJ
1902465717047,MAUA,SP
11674312579092,PALMEIRAS,BA
22569946464660,BELO HORIZONTE,MG
28038201275924,MEDINA,MG
5757630592788,FOZ DO IGUACU,PR
12672507070228,NITEROI,RJ
377360310831,SAO PAULO,SP
401559927592,VICOSA,MG
7344788506516,SAO PAULO,SP
377363701431,SAO CAETANO DO SUL,SP
405057152451,SAO PAULO,SP
24883727784468,ITU,SP
8930610494484,SAO PAULO,SP
7272896991892,BARRA MANSA,RJ
5594322378772,SAO PAULO,SP
377293802132,RIO DE JANEIRO,RJ
5442924435860,PORTO ALEGRE,RS
25591896418196,SAO PAULO,SP
25790414492436,BRASILIA,DF
406613262012,CARAPICUIBA,SP
388265495191,SALVADOR,BA
415762865851,CABO DE SANTO AGOSTINHO,PE
24124796635156,OLINDA,PE
27434160445716,CONTAGEM,MG
14426733754004,BRASILIA,DF
378985244851,TIMOTEO,MG
416668366172,FEIRA DE SANTANA,BA
404183041431,LAJES,RN
18261199700628,SAO PAULO,SP
7345622572820,SAPUCAIA DO SUL,RS
379318638952,RIO DE JANEIRO,RJ
21431471306388,PRAIA GRANDE,SP
409039349551,GOIANIA,GO
16576806829076,PAULISTA,PE
26201900723476,SAO PAULO,SP
406882434531,NITEROI,RJ
20418169925908,CONTAGEM,MG
27149964318612,SAO PAULO,SP
421944689512,SUZANO,SP
15716681011988,CANOAS,RS
422285628052,MORRINHOS,GO
21390372052884,PETROPOLIS,RJ
4849066918676,NATAL,RN
26280759008788,CURITIBA,PR
1905201710687,PRAIA GRANDE,SP
7824641117460,SANTO ANDRE,SP
377285546312,AMERICANA,SP
6570910028820,ARACATUBA,SP
418408910152,JOINVILLE,SC
23134912077972,CARIACICA,ES
377356641411,SAO PAULO,SP
411348242611,RIO DE JANEIRO,RJ
1900779179167,FORTALEZA,CE
390042064351,TUPA,SP
14426733754132,SAO JOSE DOS PINHAIS,PR
418167004472,UBERABA,MG
1903588928367,SAO JOSE,SC
377362999611,SOROCABA,SP
377360204411,PORTO ALEGRE,RS
405123844111,INTERNACIONAL,INT
420461889831,JARAGUA DO SUL,SC
420461889991,SERRA,ES
412351108152,OSASCO,SP
417805616691,DIVINOPOLIS,MG
19218096041876,RIO DE JANEIRO,RJ
405123905431,BELO HORIZONTE,MG
405870522712,RIO DE JANEIRO,RJ
377300519152,BRASILIA,DF
25408339364756,RIO DE JANEIRO,RJ
377360014491,PRAIA GRANDE,SP
13090652354196,ITAPEVI,SP
377289553152,SOROCABA,SP
378611953191,CURITIBA,PR
420472550151,SAO PAULO,SP
394617461372,SAO PAULO,SP
25356230597396,ITAPETINGA,BA
399112025312,CAMPINAS,SP
20079800581524,ITAPEVA,MG
25891111436948,BIGUACU,SC
26280345741460,RIO DE JANEIRO,RJ
25695516966292,FORTALEZA,CE
404580710511,ITAJAI,SC
417205838931,SALVADOR,BA
421271905752,CAMPO GRANDE,MS
406991843812,FORTALEZA,CE
418401691751,FRANCO DA ROCHA,SP
408900001972,BELO HORIZONTE,MG
13092531080724,RIO DE JANEIRO,RJ
390286311172,APARECIDA DE GOIANIA,GO
19679185083540,DIADEMA,SP
4589297587220,MAUA,SP
403605590092,ITABIRA,MG
23945675205396,CARIACICA,ES
26216160622356,SALVADOR,BA
422469993911,BRACO DO NORTE,SC
377364474031,SAO PAULO,SP
406060587652,JANDIRA,SP
423617772892,CURITIBA,PR
7555279674388,SERRA,ES
26142958087700,SAO PAULO,SP
8364329083540,SANTAREM,PA
25702683770260,COLOMBO,PR
24552429225236,SALVADOR,BA
378957325311,SAO PAULO ,SP
423560379812,RIO DE JANEIRO,RJ
399112411272,SALVADOR,BA
11822603033236,BETIM,MG
18019393110932,ANANINDEUA,PA
418171680331,SALVADOR,BA
14486528117268,SAO CARLOS,SP
420308905772,FEIRA DE SANTANA,BA
11415328953620,SAO JOSE DO RIO PRETO,SP
8112300080148,PORTO ALEGRE,RS
421774562492,SAO PAULO,SP
417309793991,PALHOCA,SC
15248374155284,SAO PAULO,SP
399587674731,NITEROI,RJ
420566586231,BELO HORIZONTE,MG
16250253230868,CURITIBA,PR
377301463012,RECIFE,PE
417981668772,RIO DE JANEIRO,RJ
379016845252,MANAUS,AM
415689829551,UBERLANDIA,MG
26475007785620,SANTO ANDRE,SP
423517776971,ESTEIO,RS
378565412412,NITEROI,RJ
417273108152,BLUMENAU,SC
423082828072,BRASILIA,DF
21164584522772,FORTALEZA,CE
16286022586260,PETROLANDIA,PE
418171680051,SOROCABA,SP
13090752806676,ESTEIO,RS
403825658411,NITEROI,RJ
390181598251,SAO PAULO,SP
27244234707092,PELOTAS,RS
377297051812,RIO DE JANEIRO,RJ
377360171291,RIO DE JANEIRO,RJ
26050583085332,SINOP,MT
421958355451,SAO PAULO,SP
402624352811,SAO PAULO,SP
1902247584767,ROLANDIA,PR
421270559411,TERESOPOLIS,RJ
410623625232,SAO PAULO,SP
419117032731,SANTO ANDRE,SP
11219839693844,JAGUARARI,BA
400152455071,VARZEA GRANDE,MT
9614067531924,CARATINGA,MG
28364656138772,RIO DE JANEIRO,RJ
377299955392,RIO DE JANEIRO,RJ
412351107592,CAMPO BOM,RS
421192106211,PORTO ALEGRE,RS
11673466563348,FLORIANOPOLIS,SC
1901921133087,SAO CAETANO DO SUL,SP
21390372053140,RIO DE JANEIRO,RJ
416959241692,FAZENDA RIO GRANDE,PR
377363770611,FEIRA DE SANTANA,BA
16198668603668,BRASILIA,DF
377363892611,VILA VELHA,ES
26473900406292,SAO PAULO,SP
7312001319316,SAO PAULO,SP
377351767731,SAO PAULO,SP
410912458372,SALVADOR,BA
25353257823380,RIO DE JANEIRO,RJ
28405499543316,FORTALEZA,CE
382692512231,SAO PAULO,SP
8426032971540,BRASILIA,DF
1900526069907,VALPARAISO DE GOIAS,GO
28202351768468,SAO PAULO,SP
408534530171,ITAUNA,MG
377293952212,SAO PAULO,SP
423354544312,PACO DO LUMIAR,MA
25591251646100,CODO,MA
25702543018388,CAMPINA GRANDE,PB
377360118771,SAO PAULO,SP
410106336151,ITABAIANA,SE
1901266131027,FLORIANOPOLIS,SC
8943335868692,SALVADOR,BA
24522014801556,SAO PAULO,SP
418981848291,FERRAZ DE VASCONCELOS,SP
404377516312,SAO PAULO,SP
418542884831,MACEIO,AL
406665922032,SANTO ANDRE,SP
400043744231,IPATINGA,MG
422194735871,SAO PAULO,SP
10078188825236,TRAIRI,CE
424080126391,BELFORD ROXO,RJ
23013908832788,CURITIBA,PR
28362179401620,CURITIBA,PR
19463037889684,TIJUCAS DO SUL,PR
5528789043732,CAMPINAS,SP
8944741571476,NITEROI,RJ
6670506302612,SAO PAULO,SP
399967447352,ANGRA DOS REIS,RJ
418519803972,SAO PAULO,SP
8702209886356,JACAREI,SP
404519906172,SAO PAULO,SP
399174458851,SAO PAULO,SP
377289564212,CAMPINA GRANDE,PB
381211376711,PETROPOLIS,RJ
27935748318228,ITABIRA,MG
412529336971,MACEIO,AL
407725808672,SALVADOR,BA
379547945051,CURITIBA,PR
416526562391,BELEM,PA
14875185072276,SALVADOR,BA
8794931203732,SAO BERNARDO DO CAMPO,SP
24753997267220,RIO DE JANEIRO,RJ
411574970592,WENCESLAU BRAZ,PR
377300755792,LAURO DE FREITAS,BA
379789631652,SAO PAULO,SP
18061359788308,FRANCISCO MORATO,SP
26685687686804,BRASILIA,DF
13425325999892,RIO DE JANEIRO,RJ
23153688224660,BRASILIA,DF
410103949971,RIO DE JANEIRO,RJ
18020590249492,RIO DE JANEIRO,RJ
1902665995047,SAO PAULO,SP
1904152837067,TERESINA,PI
5104223079828,MANAUS,AM
377300748772,BELO HORIZONTE,MG
7390310756372,BELO HORIZONTE,MG
377363014091,NITEROI,RJ
25531629503380,VITORIA,ES
410237933631,SAO JOAO DEL REI,MG
25471380782356,RIO DE JANEIRO,RJ
419067038592,SAO JOAO DA BOA VISTA,SP
377299976232,GUARULHOS,SP
22985629915924,SAO PAULO,SP
412540800111,SAO PAULO,SP
9093227453204,NATAL,RN
386658345031,MESQUITA,RJ
423306346552,GOIANIA,GO
16264240805396,SUZANO,SP
24214292607252,SAO LOURENCO DA MATA,PE
377300416012,SAO PAULO,SP
21535150577172,DOURADOS,MS
401903337031,SAO PAULO,SP
26369468187796,ITAGUAJE,PR
410002454572,MUTUM,MG
22654347537940,BELFORD ROXO,RJ
420254899272,SAO PAULO,SP
27787518153748,GUARULHOS,SP
7273495096596,PORTO ALEGRE,RS
17530757340820,NITEROI,RJ
423150111092,SANTA RITA,PB
407947408672,PARACAMBI,RJ
416707908692,CACHOEIRINHA,RS
15532668879124,FORTALEZA,CE
8675589365908,SAO PAULO,SP
410632573511,BRASILIA,DF
20282465370644,RIO DE JANEIRO,RJ
7272896615572,BRASILIA,DF
378565408892,SAO VICENTE,SP
399082814072,CAMPINA GRANDE,PB
23859437876884,RIO DE JANEIRO,RJ
390541688452,VITORIA,ES
4694619124628,CATU,BA
24833307186324,ITANHAEM,SP
13863109203732,VALINHOS,SP
25949711272468,SAO PAULO,SP
407691936511,VILA VELHA,ES
377290100412,SALVADOR,BA
1904518368887,MOGI DAS CRUZES,SP
10813045335700,SAO PAULO,SP
412351447752,SANTA MARIA,RS
423565436892,BELO HORIZONTE,MG
410731569732,SAO PAULO,SP
1903620955387,JOAO PESSOA,PB
26172543462036,MARINGA,PR
13733178056852,APARECIDA DE GOIANIA,GO
420308807952,PONTES GESTAL,SP
25288167178900,CARIACICA,ES
1901920656707,SANTA MARIA,RS
419615149771,SAO JOAO DE MERITI,RJ
423984757071,RIO DE JANEIRO,RJ
386643324072,BRASILIA,DF
410004148532,JOAO PESSOA,PB
377363721531,RIBEIRAO DAS NEVES,MG
13378522823188,VINHEDO,SP
381220029771,SAO PAULO,SP
406810538712,RIO DE JANEIRO,RJ
25964910187284,PORTO ALEGRE,RS
412351107672,SAO PAULO,SP
400954470751,BRASILIA,DF
403830822271,BELO HORIZONTE,MG
26903460271764,SAO PAULO,SP
383445913152,BRASILIA,DF
7273197847956,RECIFE,PE
400198785912,PAULINIA,SP
12742588864660,FORTALEZA,CE
1901921133327,LONDRINA,PR
377363406771,LAPA,PR
408480886611,INTERNACIONAL,INT
27733121327636,FEIRA DE SANTANA,BA
21535590086804,RIO DE JANEIRO,RJ
27474106378772,RIO DE JANEIRO,RJ
420308808232,JOAO PESSOA,PB
25531241746068,VITORIA,ES
25491197938708,GUARULHOS,SP
24399161573780,ILHEUS,BA
377301523612,PORTO ALEGRE,RS
4694586359444,RIO DE JANEIRO,RJ
16003112323348,CARUARU,PE
8531866053140,SAO PAULO,SP
377359993411,RECIFE,PE
410105667391,SAO PAULO,SP
377363596051,SANTO ANDRE,SP
377293383172,SAO JOAO DEL REI,MG
1901921128187,SAO PAULO,SP
405771359112,SAO JOSE DOS PINHAIS,PR
5700274346516,RIO DE JANEIRO,RJ
13741646638356,TERESOPOLIS,RJ
406768420452,BELO HORIZONTE,MG
377297047172,COLOMBO,PR
404587831271,BELO HORIZONTE,MG
415814926411,BELO HORIZONTE,MG
405275412152,NITEROI,RJ
420987116072,SOROCABA,SP
388874149452,RIO DE JANEIRO,RJ
421957767631,SAO LUIS,MA
377357266551,SAO PAULO,SP
377363892511,CUIABA,MT
416995565351,SUZANO,SP
417601550612,VITORIA,ES
393651114871,CONTAGEM,MG
399168131671,SAO PAULO,SP
23253434737940,SAO JOSE DOS CAMPOS,SP
389268457071,RIO DE JANEIRO,RJ
400054875171,MEDIANEIRA,PR
25050353586836,CARIACICA,ES
12626218984212,COTIA,SP
9614172334356,SAO PAULO,SP
12499580362132,CURITIBA,PR
392487814352,FORTALEZA,CE
377293319532,POA,SP
409160526271,RIO DE JANEIRO,RJ
12240644549780,SAO PAULO,SP
415689778671,SAO PAULO,SP
421957767411,SAO PAULO,SP
377363382451,PORTO ALEGRE,RS
385585498912,SANTO ANDRE,SP
412351107932,NOVA IGUACU,RJ
415689043611,ESMERALDAS,MG
383448066892,VILA VELHA,ES
421844774832,RIO DE JANEIRO,RJ
22750650950548,COTIA,SP
27667440349076,SAO PAULO,SP
26329761918228,ANANINDEUA,PA
377360135351,RECIFE,PE
385154707511,SAO PAULO,SP
399883144471,UBATUBA,SP
407374358612,CAXIAS DO SUL,RS
8530420237972,SAO JOSE DOS CAMPOS,SP
27231206213140,BELO HORIZONTE,MG
410006075312,MANAUS,AM
14449769868692,TUPI PAULISTA,SP
19985163763220,JOAO PESSOA,PB
377300758012,NOVA IGUACU,RJ
415859698471,RIO DE JANEIRO,RJ
418165431851,SAO PAULO,SP
399743271672,SAO PAULO,SP
421009650371,RIO DE JANEIRO,RJ
377300771852,PARAPUA,SP
416601505491,SAO PAULO,SP
25122869598228,FEIRA DE SANTANA,BA
420443037612,SAO PAULO,SP
1904599751527,SAO JOSE DOS CAMPOS,SP
377356904571,BRASILIA,DF
18186247431572,RIO DE JANEIRO,RJ
14426457552660,GOIANIA,GO
417272546291,BRASILIA,DF
7975755127700,GUARULHOS,SP
8590405295380,SERRA,ES
412481096712,SAO PAULO,SP
15535450785044,MACAIBA,RN
415689829731,PORTO SEGURO,BA
22940915936148,SANTO ANDRE,SP
23201176115348,SAO PAULO,SP
379557168551,PORTO ALEGRE,RS
6106225270804,RIO DE JANEIRO,RJ
407685505931,SAO PAULO,SP
417602346672,RIO DE JANEIRO,RJ
24526849662612,SAO PAULO,SP
8944290714260,BLUMENAU,SC
16933901158292,DIAMANTINA,MG
26066981082644,RIO DE JANEIRO,RJ
419774374532,CURITIBA,PR
8446543375892,RIO DE JANEIRO,RJ
377360056191,RIO DE JANEIRO,RJ
406177132932,SAO PAULO,SP
9278260764308,PARANAPANEMA,SP
412528216631,RIO DE JANEIRO,RJ
21432591028500,CASA BRANCA,SP
1903393009187,BRASILIA,DF
13089653559316,PARACAMBI,RJ
417092300811,JOAO PESSOA,PB
1900758044267,BREJO SANTO,CE
416553456131,RIO DE JANEIRO,RJ
5039882023700,AMERICANA,SP
13304386219668,SAO PAULO,SP
1900779322367,DUQUE DE CAXIAS,RJ
24534207719572,RIO DE JANEIRO,RJ
14945730083732,CARAPICUIBA,SP
11976762405780,BETIM,MG
9014860249236,CAUCAIA,CE
420308905572,GOIANIA,GO
25086497020436,PORTO ALEGRE,RS
26930164751124,RIO DE JANEIRO,RJ
399143792451,GUARAPUAVA,PR
18416020451604,SANTOS,SP
404061747451,SAO PAULO,SP
26116631304724,OURO PRETO,MG
9093235153940,FLORIANOPOLIS,SC
22080201823380,SANTA MARIA,RS
415689829791,SAO PAULO,SP
393970489172,RIO DE JANEIRO,RJ
377363874451,SANTOS,SP
13090099548180,FLORIANOPOLIS,SC
382500707872,SAO PAULO,SP
26396240025364,FORTALEZA,CE
1901920657167,GUARATINGUETA,SP
7823857288084,SANTOS,SP
405466485372,COLORADO,PR
13609280432916,CURITIBA,PR
412528216871,VILA VELHA,ES
24665548732180,RIBEIRAO PIRES,SP
8626907577620,GOIANIA,GO
24843939544596,RIO DE JANEIRO,RJ
420607571892,DUQUE DE CAXIAS,RJ
422479432472,NOVA IGUACU,RJ
17320363163796,FORTALEZA,CE
15059247235220,BRASILIA,DF
377297063152,OSASCO,SP
405160165031,FERRAZ DE VASCONCELOS,SP
417761585251,POUSO ALEGRE,MG
11589351268244,RIO DE JANEIRO,RJ
26280462236052,SAO PAULO,SP
402966349552,GUARARAPES,SP
406627363671,RIO DE JANEIRO,RJ
26824184037524,SALVADOR,BA
424253065231,SALVADOR,BA
404367219151,DUQUE DE CAXIAS,RJ
377360068511,SAO PAULO,SP
412630023291,SAO PAULO,SP
399916687452,PALHOCA,SC
4746370899860,CAXIAS DO SUL,RS
25354919772948,CANOAS,RS
422013771172,FORTIM,CE
406372846331,CURITIBA,PR
377360358471,ITAQUAQUECETUBA,SP
421774562552,MONTES CLAROS,MG
405302180031,PARACAMBI,RJ
13090013040404,MOGI DAS CRUZES,SP
26175789757844,RECIFE,PE
18410474064020,SAO PAULO,SP
401801520151,RIO DE JANEIRO,RJ
5268993425428,SALVADOR,BA
422035968851,SAO PAULO,SP
412528216771,CARANDAI,MG
416841880312,RIO DE JANEIRO,RJ
23859437875860,SALVADOR,BA
377300011812,RIO DE JANEIRO,RJ
410609078311,MANAUS,AM
377363564291,FORTALEZA,CE
23859654760212,CABO DE SANTO AGOSTINHO,PE
377356824731,RIO DE JANEIRO,RJ
24988750461972,BRASILIA,DF
423291145952,ASSIS,SP
1905361560947,BAURU,SP
410641948951,CURITIBA,PR
418029030772,RIO DE JANEIRO,RJ
420308905872,FLORIANOPOLIS,SC
24666311443220,GARANHUNS,PE
420573045272,RIO DE JANEIRO,RJ
412341490692,ARAUCARIA,PR
408223977271,SALVADOR,BA
377356638771,RIO DE JANEIRO,RJ
401612203292,SAO PAULO,SP
377363005191,ITATIAIA,RJ
23916550607252,SUZANO,SP
11673895882260,MARINGA,PR
8098916091796,SAO BERNARDO DO CAMPO,SP
4608228611092,OSASCO,SP
405294636152,NOSSA SENHORA DO SOCORRO,SE
406377494831,BRASILIA,DF
22853685485076,CORACAO DE MARIA,BA
15215847277332,RIBEIRAO DAS NEVES,MG
411958804351,IGARAPE,MG
21390372052628,RIO DE JANEIRO,RJ
5699466945812,SAO PAULO,SP
377300942912,RIO DE JANEIRO,RJ
12320348416788,BARRA MANSA,RJ
10623826784660,CAMPO LARGO,PR
419495293571,SAO PAULO,SP
377300899372,JUNDIAI,SP
408537526651,BELO HORIZONTE,MG
418766584171,RIO DE JANEIRO,RJ
1903624911667,ITUMBIARA,GO
377363004351,RIO DE JANEIRO,RJ
401409383152,VIDEIRA,SC
24091563828628,FORTALEZA,CE
12742346384404,LAGOA SANTA,MG
402043701592,RIO DE JANEIRO,RJ
388292121071,INDAIATUBA,SP
377578768512,SAO PAULO,SP
422035623651,VOTORANTIM,SP
22699591710740,NATAL,RN
8535132305940,CASTANHAL,PA
6544392469908,RIO DE JANEIRO,RJ
27733077993620,CURITIBA,PR
1904579838087,CURITIBA,PR
377364502231,SAO PAULO,SP
1902411175607,JOAO PESSOA,PB
388867356971,SAO PAULO,SP
18633521089556,RIO DE JANEIRO,RJ
25288140121876,CURITIBA,PR
404526732972,RIO DE JANEIRO,RJ
415689778411,SALVADOR,BA
400951354891,RIO DE JANEIRO,RJ
20126271737364,ITAJAI,SC
20614221581588,ANDIRA,PR
404890884332,MACATUBA,SP
14426419908116,GUARULHOS,SP
1902872351247,UBERLANDIA,MG
1900572696527,SAO PAULO,SP
26221955237524,RIO DE JANEIRO,RJ
421774872612,SALVADOR,BA
412566930471,SAO LEOPOLDO,RS
22072349686804,CARAPICUIBA,SP
408094647791,BRASILIA,DF
377639539191,CACHOEIRINHA,RS
9399225863060,BRASILIA,DF
10533503399444,ROSARIO,MA
385875345892,RIBEIRAO PRETO,SP
18278737250452,CURITIBA,PR
377300944812,LONDRINA,PR
35419251994772,RECIFE,PE
28608384640532,CASCAVEL,PR
406762011152,PAULISTA,PE
405473135232,NITEROI,RJ
405828943952,SAO PAULO,SP
417764184412,RIO DE JANEIRO,RJ
22827149334164,SAO PAULO,SP
388486823712,SAO PAULO,SP
25055230956436,PORTO ALEGRE,RS
377363513511,SANTOS,SP
420516566552,CAMPINAS,SP
23859437874324,MACEIO,AL
26276469101332,SAO PAULO,SP
377363601551,SANTO ANDRE,SP
23859788268564,SAO FELIX DO XINGU,PA
403832660551,GETULIO VARGAS,RS
21839889979796,SAO PAULO,SP
28764505061140,RIO DE JANEIRO,RJ
28764390307988,ATIBAIA,SP
24896178426516,RIO DE JANEIRO,RJ
28755313810836,CAMACARI,BA
28790898493972,RIO DE JANEIRO,RJ
1902503112367,CURITIBA,PR
28812865460244,RIO DE JANEIRO,RJ
28820418449300,SAO PAULO,SP
28923725626132,MATAO,SP
28846340575380,RIO DE JANEIRO,RJ
28919007954964,COTIA,SP
22858077211028,SAO PAULO,SP
28993386708500,BELO HORIZONTE,MG
25574001586836,SAO PAULO,SP
378611528451,SAO PAULO,SP
384234223131,TAUBATE ,SP
29057730504340,SUMARE,SP
26582016485524,BRASILIA,DF
28198009919892,UBERLANDIA,MG
22854177568788,SAO GONCALO,RJ
29155417144084,PORTO ALEGRE,RS
29187333801364,VIAMAO,RS
29155670842900,SANTOS,SP
26464021875220,SALGUEIRO,PE
23333281075476,RIO DE JANEIRO,RJ
29326704342932,RIO DE JANEIRO,RJ
14770285376532,PORTO ALEGRE,RS
29365020362516,FORTALEZA,CE
29364985537300,FORTALEZA,CE
29467750173972,SAO JOSE DOS CAMPOS,SP
29422577710356,SALVADOR,BA
29179537127700,ILHEUS,BA
29439946647700,PINHAIS,PR
29536266969108,NITEROI,RJ
29596162011540,CARAGUATATUBA,SP
29627712652564,RECIFE,PE
29645856931604,PALHOCA,SC
29697005771924,ITABUNA,BA
29694129697428,TUBARAO,SC
29817824194068,SAO PAULO,SP
29836164920980,BELEM,PA
29866082018580,AREIOPOLIS,SP
394051743491,RIBEIRAO PRETO,SP
29911708300948,CARUARU,PE
29946616586388,PORTO FELIZ,SP
29996260544660,SAO PAULO,SP
27655771251476,ARAUCARIA,PR
30164140763668,SAO PAULO,SP
30160942891028,CAMPINAS,SP
30160079475732,SAO PAULO,SP
30162341538580,FORTALEZA,CE
410208003392,MANAUS,AM
386510968191,PORTO ALEGRE ,RS
424116251731,ITAUNA,MG
380082666531,PORTO ALEGRE ,RS
385962040511,NOVA FRIBURGO ,RJ
20393447466132,MOCOCA,SP
8062923410580,SAO PAULO,SP
412340112732,FRANCA,SP
400237073931,NOVA IGUACU,RJ
5499229287316,SAO PAULO,SP
383440497752,SAO  PAULO ,SP
8065038457236,SAO PAULO,SP
377293948232,PRESIDENTE PRUDENTE ,SP
390247110891,CAMPO BOM,RS
388659280392,SAO LUIS ,MA
420488371171,ITAMARACA,PE
421772947812,SANTANA DO LIVRAMENTO,RS
377639539111,BRASILIA ,DF
412341490712,UBERLANDIA,MG
405434517931,PALHOCA,SC
1904262631287,GUARULHOS,SP
386385812631,TAUBATE ,SP
390014440271,JOAO PESSOA,PB
13090099549332,MATAO,SP
14426457553428,SAO JOAO DA BOA VISTA,SP
380409189452,SAO PAULO ,SP
385897064911,GRAVATAI ,RS
10139571500692,ANAPOLIS,GO
407920766892,NOT_FOUND,SP
378611934511,MACAE ,RJ
20223177711124,VARZEA GRANDE,MT
409593754072,ITATIBA,SP
20903528365588,CAMPINAS,SP
7601529821204,QUEIMADOS,RJ
407245431312,CAMPINAS,SP
407490463792,JUNDIAI,SP
386790240652,CAMPINAS ,SP
10080839878804,UBERLANDIA,MG
19595488838932,CONTAGEM,MG
30260179441812,RIO DE JANEIRO,RJ
30273452259860,BRASILIA,DF
30315899575444,SAO PAULO,SP
23552223519252,PARANA,TO
30421258145044,SAO PAULO,SP
30459695387924,SAO PAULO,SP
30525577669524,BELO HORIZONTE,MG
30562538641940,RECIFE,PE
30564318100884,SAO PAULO,SP
30598484527380,CURITIBA,PR
30670785253524,CURITIBA,PR
30717776411028,SAO PAULO,SP
31004645000212,RIO DE JANEIRO,RJ
31049301290772,VILA VELHA,ES
31044795763092,RIO DE JANEIRO,RJ
31063871741204,PIRAQUARA,PR
30728641647252,SAO LOURENCO DA MATA,PE
30904852562580,MAUA,SP
31108320454164,SAO PAULO,SP
31109685762580,SAO GONCALO,RJ
31125889614228,RECIFE,PE
31135633597588,BRASILIA,DF
31186158302356,IBIRITE,MG
31221251330580,TERESOPOLIS,RJ
31225465460756,RIBEIRAO PRETO,SP
31248505566228,SAO PAULO,SP
31236669396884,RIO DE JANEIRO,RJ
377293795012,SAO PAULO,SP
31320278982932,SAO PAULO,SP
31230466267796,SAO VICENTE,SP
31325119771668,BELO HORIZONTE,MG
31179276252436,CANOAS,RS
31360195119124,CARIACICA,ES
31365746536084,MATINHOS,PR
31122417284500,GUARULHOS,SP
31269609066388,SAO PAULO,SP
31456663835924,CURITIBA,PR
31460515028884,SAO PAULO,SP
31095207048980,FRANCISCO MORATO,SP
31507043363476,GUARULHOS,SP
31510858115988,RIO DE JANEIRO,RJ
31532539164564,RIO DE JANEIRO,RJ
31568400896276,CRICIUMA,SC
31602329981716,BETIM,MG
31677824506644,FEIRA DE SANTANA,BA
31703075053588,BELO HORIZONTE,MG
31715915105812,FLORIANOPOLIS,SC
31884573283476,MOGI DAS CRUZES,SP
31848332752788,CIANORTE,PR
31524865181588,JABOATAO DOS GUARARAPES,PE
31672277813396,RIO DE JANEIRO,RJ
31941373452180,BRASILIA,DF
31990936922004,SAO PAULO,SP
31995594165780,BELA VISTA DO PARAISO,PR
31996665344788,SAO PAULO,SP
32029737582484,SALVADOR,BA
32067653732500,SAO PAULO,SP
32095087451412,MACAE,RJ
32107978395796,SAO PAULO,SP
32142507708948,DIADEMA,SP
32191162587668,FORTALEZA,CE
32201015882516,RIO DE JANEIRO,RJ
32211525893140,GUARATUBA,PR
32273421578900,MACEIO,AL
32277284204564,PARAUAPEBAS,PA
32330108040084,BRASILIA,DF
32359230868884,CAMPINAS,SP
31966161451028,VILA VELHA,ES
8805383696532,PINHAIS,PR
32240212360468,UBATUBA,SP
28204049949204,BARRETOS,SP
29393555771668,RIO DE JANEIRO,RJ
29914718930836,FORTALEZA,CE
